lat,lon,accident_idx,lighting,road_quality,incident_score,crosswalk_present,weather_risk,zone
17.455237,78.344076,0.5941,0.3922,0.4581,0.4946,0.0,1.0,background
17.57445,78.46008,0.6083,0.4608,0.3538,0.4252,0.0,1.0,background
17.351119,78.358342,0.3582,0.6195,0.4662,0.5649,0.0,1.0,background
17.362962,78.668475,0.6815,0.3642,0.4823,0.5055,0.0,1.0,background
17.322165,78.278831,0.5637,0.4204,0.5545,0.5122,0.0,1.0,background
17.40262,78.481415,0.3637,0.3759,0.6236,0.5963,0.0,1.0,background
17.239048,78.648898,0.5832,0.2567,0.4437,0.5101,0.0,1.0,background
17.410056,78.301497,0.6689,0.4726,0.4477,0.573,0.0,1.0,background
17.481095,78.596352,0.3769,0.5458,0.6697,0.6918,0.0,1.0,background
17.364699,78.366475,0.3674,0.5791,0.6458,0.5711,1.0,1.0,background
17.568583,78.689253,0.6278,0.469,0.7022,0.609,0.0,1.0,background
17.273383,78.579202,0.6566,0.3105,0.4254,0.7051,0.0,1.0,background
17.227858,78.494468,0.7031,0.5173,0.2256,0.5907,0.0,1.0,background
17.210579,78.367779,0.6075,0.2912,0.5263,0.6901,0.0,1.0,background
17.229804,78.455196,0.5695,0.5552,0.7349,0.7006,0.0,1.0,background
17.531412,78.594138,0.6054,0.3783,0.4865,0.491,0.0,1.0,background
17.36738,78.454269,0.2899,0.4787,0.5599,0.5057,0.0,1.0,background
17.319469,78.633471,0.574,0.551,0.4178,0.5482,1.0,1.0,background
17.28243,78.420615,0.487,0.6335,0.6322,0.7182,1.0,1.0,background
17.372722,78.592904,0.5835,0.4929,0.1913,0.4192,1.0,1.0,background
17.528631,78.477245,0.484,0.3415,0.8072,0.4936,1.0,1.0,background
17.219709,78.626219,0.3342,0.5265,0.4119,0.4343,0.0,1.0,background
17.220674,78.279268,0.4655,0.5294,0.5176,0.3648,0.0,1.0,background
17.505444,78.423666,0.5621,0.652,0.3059,0.4009,1.0,1.0,background
17.432295,78.394067,0.4395,0.4271,0.3382,0.7589,0.0,1.0,background
17.268271,78.531453,0.4463,0.5782,0.6037,0.549,0.0,1.0,background
17.438019,78.245098,0.4055,0.5244,0.6318,0.6655,0.0,1.0,background
17.379965,78.629187,0.4998,0.5721,0.5663,0.6346,0.0,1.0,background
17.381793,78.304644,0.2146,0.5231,0.5938,0.5453,0.0,1.0,background
17.380873,78.266758,0.6818,0.5493,0.5779,0.4138,0.0,1.0,background
17.291225,78.205763,0.4528,0.4085,0.4588,0.5028,0.0,1.0,background
17.435081,78.232022,0.4623,0.3085,0.5541,0.536,0.0,1.0,background
17.308023,78.303419,0.3826,0.7158,0.6163,0.4376,0.0,1.0,background
17.543469,78.258738,0.5791,0.6302,0.5916,0.4678,0.0,1.0,background
17.577994,78.270806,0.3477,0.6843,0.5366,0.5859,1.0,1.0,background
17.560594,78.335192,0.4513,0.3094,0.3251,0.5721,0.0,1.0,background
17.288052,78.340968,0.3496,0.4742,0.5963,0.6343,0.0,1.0,background
17.460037,78.526828,0.5173,0.4898,0.5689,0.5871,1.0,1.0,background
17.236593,78.456938,0.4216,0.434,0.5122,0.5822,0.0,1.0,background
17.575431,78.292916,0.35,0.5253,0.4625,0.3368,0.0,1.0,background
17.312254,78.686115,0.5568,0.4157,0.5215,0.606,0.0,1.0,background
17.460672,78.556301,0.3658,0.6396,0.5403,0.646,1.0,1.0,background
17.380929,78.412195,0.4701,0.3604,0.5004,0.5539,0.0,1.0,background
17.512542,78.540023,0.5876,0.5289,0.5549,0.5089,1.0,1.0,background
17.416534,78.361948,0.6258,0.4903,0.7594,0.6532,1.0,1.0,background
17.463662,78.399027,0.6695,0.5076,0.3842,0.3627,0.0,1.0,background
17.565834,78.245518,0.3746,0.7141,0.7518,0.4439,0.0,1.0,background
17.437482,78.586016,0.4542,0.5456,0.5849,0.6387,1.0,1.0,background
17.394112,78.471017,0.2947,0.4528,0.3618,0.3709,0.0,1.0,background
17.307432,78.630531,0.5245,0.4406,0.4915,0.4269,0.0,1.0,background
17.307989,78.584211,0.4683,0.5439,0.317,0.2638,1.0,1.0,background
17.50512,78.456539,0.609,0.5536,0.5497,0.5486,1.0,1.0,background
17.496125,78.471421,0.2451,0.5496,0.8063,0.5838,0.0,1.0,background
17.485661,78.630616,0.48,0.3573,0.7513,0.4512,0.0,1.0,background
17.4561,78.638745,0.5989,0.4803,0.6942,0.5511,0.0,1.0,background
17.441796,78.338513,0.4493,0.5848,0.6842,0.6938,0.0,1.0,background
17.21392,78.404625,0.6068,0.4271,0.526,0.7179,1.0,1.0,background
17.441704,78.613579,0.3032,0.4343,0.5815,0.3455,0.0,1.0,background
17.376048,78.245569,0.3908,0.5834,0.5049,0.3934,0.0,1.0,background
17.433543,78.385732,0.7031,0.2209,0.4937,0.5015,1.0,1.0,background
17.373489,78.406047,0.4997,0.4348,0.789,0.7701,1.0,1.0,background
17.270993,78.326112,0.4991,0.3648,0.4463,0.4992,1.0,1.0,background
17.41349,78.271917,0.5463,0.3588,0.6614,0.3375,0.0,1.0,background
17.234776,78.311475,0.464,0.3438,0.4002,0.6504,0.0,1.0,background
17.407575,78.50288,0.511,0.5571,0.8536,0.4308,1.0,1.0,background
17.531351,78.361489,0.4055,0.3954,0.7532,0.5537,0.0,1.0,background
17.227119,78.56179,0.4258,0.6078,0.4509,0.7716,1.0,1.0,background
17.53809,78.462716,0.5843,0.5421,0.3119,0.5445,1.0,1.0,background
17.288027,78.394266,0.5491,0.58,0.388,0.4954,0.0,1.0,background
17.313642,78.288045,0.3966,0.6014,0.2863,0.4441,1.0,1.0,background
17.356437,78.239991,0.5216,0.4022,0.3728,0.7667,0.0,1.0,background
17.221573,78.458273,0.357,0.5019,0.5777,0.4493,0.0,1.0,background
17.300572,78.286786,0.4136,0.3649,0.545,0.3731,0.0,1.0,background
17.468547,78.461579,0.5687,0.5715,0.518,0.4324,0.0,1.0,background
17.301888,78.331623,0.2468,0.6607,0.4676,0.6896,0.0,1.0,background
17.543156,78.35443,0.5956,0.7286,0.4905,0.1483,1.0,1.0,background
17.235109,78.53409,0.5519,0.4139,0.3061,0.3914,0.0,1.0,background
17.402708,78.263273,0.6907,0.4831,0.5338,0.3465,1.0,1.0,background
17.47466,78.620678,0.6736,0.4448,0.4984,0.3939,1.0,1.0,background
17.338506,78.527311,0.5813,0.6976,0.6709,0.3259,0.0,1.0,background
17.233549,78.696402,0.4559,0.5843,0.3901,0.6905,0.0,1.0,background
17.304845,78.371522,0.6917,0.4223,0.6329,0.5522,0.0,1.0,background
17.401227,78.492112,0.634,0.5279,0.6099,0.5089,0.0,1.0,background
17.492982,78.666557,0.4095,0.7333,0.4924,0.5464,1.0,1.0,background
17.392735,78.262173,0.7294,0.6397,0.7119,0.5529,1.0,1.0,background
17.44625,78.206378,0.4139,0.7051,0.7827,0.6523,0.0,1.0,background
17.566839,78.266987,0.4668,0.4194,0.3995,0.4834,0.0,1.0,background
17.377166,78.217088,0.6194,0.4306,0.6836,0.6627,1.0,1.0,background
17.324389,78.249832,0.5923,0.4367,0.5494,0.5979,0.0,1.0,background
17.256018,78.36104,0.4098,0.5167,0.5307,0.6133,1.0,1.0,background
17.512209,78.577719,0.6929,0.6624,0.7116,0.7232,0.0,1.0,background
17.594566,78.566145,0.5525,0.5391,0.8193,0.2229,1.0,1.0,background
17.377513,78.485427,0.4332,0.5039,0.6865,0.5979,0.0,1.0,background
17.437733,78.496805,0.4933,0.5304,0.4766,0.4891,1.0,1.0,background
17.443778,78.521776,0.3114,0.3881,0.2757,0.4561,1.0,1.0,background
17.571704,78.351727,0.5423,0.5547,0.3544,0.6168,1.0,1.0,background
17.20213,78.48241,0.3474,0.3616,0.6661,0.5979,1.0,1.0,background
17.541269,78.332299,0.1658,0.6318,0.5536,0.5191,1.0,1.0,background
17.436766,78.56814,0.4146,0.5141,0.5783,0.4373,0.0,1.0,background
17.231858,78.414801,0.2686,0.5734,0.655,0.711,0.0,1.0,background
17.501949,78.524348,0.5961,0.7472,0.617,0.5312,1.0,1.0,background
17.435078,78.326091,0.4284,0.3671,0.325,0.5242,0.0,1.0,background
17.266148,78.688856,0.5064,0.6038,0.4928,0.7513,1.0,1.0,background
17.33623,78.35058,0.4922,0.8268,0.3505,0.6244,0.0,1.0,background
17.233559,78.226138,0.4736,0.4847,0.5623,0.5143,0.0,1.0,background
17.548618,78.442496,0.521,0.2682,0.6816,0.3084,0.0,1.0,background
17.598796,78.412778,0.6577,0.3862,0.6774,0.498,0.0,1.0,background
17.487823,78.253727,0.5569,0.5835,0.4942,0.5047,0.0,1.0,background
17.590428,78.328416,0.4427,0.4946,0.7111,0.3179,1.0,1.0,background
17.406694,78.609554,0.4325,0.5069,0.6369,0.3372,1.0,1.0,background
17.543652,78.314178,0.4217,0.4267,0.4866,0.7124,0.0,1.0,background
17.385733,78.326699,0.4398,0.5006,0.4937,0.7338,0.0,1.0,background
17.348,78.57039,0.5824,0.5889,0.4448,0.6293,0.0,1.0,background
17.387938,78.365396,0.4067,0.6394,0.5155,0.4264,1.0,1.0,background
17.290353,78.506079,0.4109,0.4861,0.7777,0.5363,0.0,1.0,background
17.548842,78.344469,0.6424,0.273,0.4734,0.6773,1.0,1.0,background
17.254168,78.345647,0.5377,0.4569,0.6376,0.4383,1.0,1.0,background
17.411109,78.470015,0.2623,0.4468,0.8412,0.481,1.0,1.0,background
17.575106,78.631076,0.4902,0.6189,0.6397,0.5857,0.0,1.0,background
17.584705,78.407893,0.689,0.5911,0.567,0.7508,0.0,1.0,background
17.510643,78.476111,0.3476,0.6386,0.8341,0.5047,0.0,1.0,background
17.279349,78.68082,0.7088,0.5102,0.3376,0.4196,0.0,1.0,background
17.363679,78.47209,0.4755,0.8741,0.5486,0.4155,0.0,1.0,background
17.250454,78.666323,0.6967,0.6294,0.647,0.5267,1.0,1.0,background
17.507668,78.384281,0.4692,0.5333,0.438,0.4304,0.0,1.0,background
17.542163,78.215942,0.4774,0.4577,0.4755,0.4666,1.0,1.0,background
17.425251,78.202885,0.2699,0.3235,0.5904,0.4616,1.0,1.0,background
17.488357,78.564235,0.5524,0.5481,0.5794,0.5,1.0,1.0,background
17.471419,78.485281,0.49,0.5779,0.4799,0.8443,1.0,1.0,background
17.230434,78.45056,0.6223,0.5783,0.65,0.5703,1.0,1.0,background
17.225728,78.401185,0.6049,0.5094,0.572,0.4499,0.0,1.0,background
17.306551,78.649727,0.4807,0.5849,0.519,0.6542,1.0,1.0,background
17.390377,78.261292,0.4901,0.5924,0.457,0.7142,0.0,1.0,background
17.240212,78.44811,0.3695,0.65,0.6808,0.6787,1.0,1.0,background
17.397009,78.657443,0.1455,0.423,0.4749,0.4326,0.0,1.0,background
17.453414,78.324268,0.6234,0.4107,0.4123,0.4577,0.0,1.0,background
17.509943,78.264853,0.5547,0.1346,0.6726,0.7224,1.0,1.0,background
17.217901,78.34822,0.413,0.4459,0.4291,0.416,0.0,1.0,background
17.465482,78.39055,0.3886,0.6492,0.5926,0.3329,0.0,1.0,background
17.231916,78.408985,0.5105,0.521,0.6343,0.7265,1.0,1.0,background
17.361644,78.310751,0.8532,0.5869,0.8343,0.7175,1.0,1.0,background
17.560898,78.637859,0.4674,0.4443,0.6953,0.5479,0.0,1.0,background
